"STATION","NAME","DATE","ACMH","ACSH","DAPR","DASF","MDPR","MDSF","PGTM","PRCP","PSUN","SNOW","SNWD","TMAX","TMIN","TOBS","TSUN","WDFG","WDFM","WESD","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT14","WT16","WT18"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-10-07",,,,,,," 0918","0.00",,"0.0","0.0","66","45",,,"  135",,,"16.1",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-10-08",,,,,,," 1506","0.00",,"0.0","0.0","68","49",,,"   90",,,"15.0",,"    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-10-09",,,,,,," 1036","0.00",,"0.0","0.0","69","48",,,"   90",,,"16.1",,"    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-10-10",,,,,,," 1006","0.00",,"0.0","0.0","80","47",,,"  270",,,"16.1",,"    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-10-11",,,,,,," 1212","0.00",,"0.0","0.0","82","55",,,"  270",,,"17.2",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-10-12",,,,,,," 1306","0.00",,"0.0","0.0","84","55",,,"  225",,,"16.1",,"    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-10-13",,,,,,," 1712","0.38",,"0.0","0.0","80","62",,,"  315",,,"26.4",,"    1",,"    1",,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-10-14",,,,,,," 0242","0.18",,"0.0","0.0","70","59",,,"  158",,,"15.0",,,,,,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-10-15",,,,,,," 2136","0.00",,"0.0","0.0","63","59",,,"  360",,,"17.2",,,,,,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-10-16",,,,,,," 1400","0.00",,"0.0","0.0","66","49",,,"  270",,,"21.9",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-10-17",,,,,,," 0236","0.00",,"0.0","0.0","70","47",,,"  248",,,"18.3",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-10-18",,,,,,," 1248","0.00",,"0.0","0.0","63","45",,,"  293",,,"15.0",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-10-19",,,,,,," 1524","0.06",,"0.0","0.0","55","33",,,"  315",,,"28.9",,,,,,,,,"    1",,,,"    1","    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-10-20",,,,,,," 0142","0.00",,"0.0","0.0","48","30",,,"  315",,,"19.5",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-10-21",,,,,,," 1418","0.00",,"0.0","0.0","49","30",,,"  203",,,"19.5",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-10-22",,,,,,," 1412","0.00",,"0.0","0.0","70","39",,,"  180",,,"40.3",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-10-23",,,,,,," 1412","0.00",,"0.0","0.0","58","38",,,"  293",,,"35.6",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-10-24",,,,,,," 0012","0.00",,"0.0","0.0","45","32",,,"  338",,,"25.3",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-10-25",,,,,,," 2106","0.03",,"0.0","0.0","60","32",,,"  180",,,"34.4",,"    1",,,,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-10-26",,,,,,," 0000","0.01",,"0.0","0.0","54","46",,,"  225",,,"25.3",,"    1",,,,,,,"    1",,,"    1","    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-10-27",,,,,,," 0918","0.00",,"0.0","0.0","54","44",,,"  315",,,"13.9",,"    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-10-28",,,,,,," 0736","0.00",,"0.0","0.0","57","50",,,"  248",,,"13.9",,"    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-10-29",,,,,,," 1348","0.00",,"0.0","0.0","61","50",,,"  158",,,"21.9",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-10-30",,,,,,," 2042","0.50",,"0.0","0.0","64","50",,,"  135",,,"26.4",,,,"    1",,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-10-31",,,,,,," 1442","0.55",,"0.0","0.0","62","41",,,"  180",,,"38.0",,"    1",,,,,,,"    1",,,"    1","    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-01",,,,,,," 0542","0.06",,"0.0","0.0","44","42",,,"  225",,,"35.6",,"    1",,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-02",,,,,,," 1406","0.00",,"0.0","0.0","43","38",,,"  293",,,"27.5",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-03",,,,,,," 1454","0.00",,"0.0","0.0","57","32",,,"  270",,,"28.9",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-04",,,,,,," 2154","0.06",,"0.0","0.0","53","43",,,"  360",,,"25.3",,,,,,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-05",,,,,,," 1100","0.00",,"0.0","0.0","45","36",,,"  315",,,"34.4",,,,,,,,,,,,,"    1","    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-06",,,,,,," 1118","0.18",,"0.0","0.0","41","33",,,"  315",,,"28.9",,"    1",,,"    1",,,,,,,,"    1","    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-07",,,,,,," 2342","0.00",,"0.0","0.0","45","26",,,"  203",,,"30.0",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-08",,,,,,," 0906","0.13",,"0.0","0.0","44","35",,,"  203",,,"26.4",,"    1",,,,,,,"    1",,,"    1","    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-09",,,,,,," 1412","0.01",,"0.3","0.0","44","25",,,"  293",,,"26.4",,"    1",,,,,,,,,,,"    1","    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-10",,,,,,," 0454","0.00",,"0.0","0.0","39","26",,,"  315",,,"23.0",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-11",,,,,,," 0954","0.00",,"0.0","0.0","45","25",,,"  203",,,"28.9",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-12",,,,,,," 1530","0.00",,"0.0","0.0","54","30",,,"  180",,,"23.0",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-13",,,,,,," 1024","0.00",,"0.0","0.0","63","37",,,"  270",,,"15.0",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-14",,,,,,," 0930","0.00",,"0.0","0.0","70","50",,,"  180",,,"25.3",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-15",,,,,,," 1742","0.56",,"0.0","0.0","65","60",,,"  225",,,"42.5",,"    1",,"    1",,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-16",,,,,,," 1436","0.00",,"0.0","0.0","60","39",,,"  270",,,"38.0",,,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-17",,,,,,," 1536","0.00",,"0.0","0.0","49","32",,,"  225",,,"26.4",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-18",,,,,,," 1512","0.00",,"0.0","0.0","51","40",,,"  338",,,"23.0",,,,,,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-19",,,,,,," 1324","0.00",,"0.0","0.0","52","35",,,"  203",,,"24.2",,"    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-20",,,,,,," 1242","0.00",,"0.0","0.0","49","34",,,"   23",,,"11.4",,"    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-21",,,,,,," 1512","0.00",,"0.0","0.0","56","31",,,"  203",,,"24.2",,"    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-22",,,,,,," 1742","0.04",,"0.0","0.0","55","34",,,"  338",,,"26.4",,,,,,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-23",,,,,,," 1324","0.00",,"0.0","0.0","48","27",,,"  270",,,"13.9",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-24",,,,,,," 1518","0.00",,"0.0","0.0","49","32",,,"  203",,,"24.2",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-25",,,,,,," 1424","0.00",,"0.0","0.0","59","35",,,"  203",,,"19.5",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-26",,,,,,," 1930","0.00",,"0.0","0.0","63","44",,,"  203",,,"28.9",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-27",,,,,,," 0224","0.00",,"0.0","0.0","61","47",,,"  203",,,"17.2",,"    1",,,,,,,"    1",,,"    1","    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-28",,,,,,," 1642","0.23",,"0.0","0.0","63","30",,,"  248",,,"42.5",,"    1",,,,,,,"    1",,,,"    1","    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-29",,,,,,," 1142","0.01",,"0.4","0.0","30","22",,,"  270",,,"41.4",,,,,,,,,"    1","    1",,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-11-30",,,,,,," 0112","0.00",,"0.0","0.0","29","20",,,"  315",,,"36.7",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-01",,,,,,," 0124","0.00",,"0.0","0.0","33","16",,,"  338",,,"21.9",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-02",,,,,,," 1230","0.00",,"0.0","0.0","44","21",,,"  225",,,"30.0",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-03",,,,,,," 1436","0.00",,"0.0","0.0","46","29",,,"  203",,,"25.3",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-04",,,,,,," 2000","0.00",,"0.0","0.0","59","45",,,"  180",,,"28.9",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-05",,,,,,," 1224","0.29",,"0.0","0.0","60","43",,,"  203",,,"34.4",,,,,,,,,,,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-06",,,,,,," 1924","0.01",,"0.0","0.0","43","24",,,"  315",,,"32.2",,,,,,,,,,,,"    1","    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-07",,,,,,," 2130","0.00",,"0.0","0.0","35","21",,,"  315",,,"20.8",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-08",,,,,,," 0736","0.00",,"0.0","0.0","29","17",,,"  338",,,"25.3",,,,,,,,,,,,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-09",,,,,,," 1130","0.00",,"0.0","0.0","29","12",,,"  248",,,"34.4",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-10",,,,,,," 2306","0.00",,"0.0","0.0","36","24",,,"   68",,,"28.9",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-11",,,,,,," 1430","0.00",,"0.2","0.0","31","23",,,"   68",,,"32.2",,,,,,,,,,,,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-12",,,,,,," 0554","0.02",,"0.6","1.0","24","14",,,"  338",,,"32.2",,,,,,,,,,,,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-13",,,,,,," 1436","0.00",,"0.0","0.0","28","12",,,"  225",,,"31.1",,,,,,,,,"    1",,,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-14",,,,,,," 1906","0.00",,"0.0","0.0","41","21",,,"  225",,,"25.3",,"    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-15",,,,,,," 2006","0.03",,"0.0","0.0","37","19",,,"  315",,,"32.2",,,,,,,,,"    1",,,,"    1","    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-16",,,,,,," 2118","0.00",,"0.0","0.0","30","12",,,"  293",,,"35.6",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-17",,,,,,," 0112","0.00",,"0.0","0.0","30","18",,,"  315",,,"35.6",,,,,,,,,,,,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-18",,,,,,," 2112","0.00",,"0.0","0.0","37","24",,,"  293",,,"24.2",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-19",,,,,,," 0536","0.10",,"1.5","0.0","25","15",,,"  338",,,"24.2",,,,,,,,,"    1",,,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-20",,,,,,," 1448","0.59",,"11.0","6.0","26","7",,,"  338",,"0.4","28.9",,,,,,,,,"    1",,,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-21",,,,,,," 0218","0.00",,"0.0","10.0","9","-1",,,"  338",,"0.5","27.5",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-22",,,,,,," 1312","0.00",,"0.0","5.0","4","-8",,,"  270",,"0.4","27.5",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-23",,,,,,," 1900","0.00",,"0.0","4.0","12","-14",,,"  135",,"0.3","18.3",,,,,,,,,"    1",,,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-24",,,,,,," 1442","0.01",,"0.4","3.0","23","12",,,"  270",,"0.3","16.1",,,,,,,,,"    1",,,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-25",,,,,,," 1100","0.00",,"0.0","1.0","41","13",,,"  203",,,"26.4",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-26",,,,,,," 0612","0.00",,"0.1","1.0","40","19",,,"  338",,,"32.2",,"    1",,,,,"    1",,"    1",,,,"    1","    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-27",,,,,,," 1042","0.00",,"0.0","1.0","28","19",,,"   23",,,"18.3",,,,,,,,,"    1",,,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-28",,,,,,," 0736","0.01",,"0.1","1.0","31","20",,,"  248",,,"15.0",,,,,,,,,"    1",,,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-29",,,,,,," 1336","0.01",,"0.1","1.0","33","25",,,"  270",,,"23.0",,,,,,,,,"    1",,,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-30",,,,,,," 1342","0.00",,"0.0","1.0","40","20",,,"  225",,,"23.0",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1960-12-31",,,,,,," 1930","0.00",,"0.0","1.0","35","26",,,"  360",,,"24.2",,,,,,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-01",,,,,,," 0324","0.00",,"0.0","1.0","29","26",,,"  315",,,"19.5",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-02",,,,,,," 2318","0.05",,"0.5","1.0","31","26",,,"  270",,,"21.9",,"    1",,,,,,,"    1",,,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-03",,,,,,," 1036","0.00",,"0.1","1.0","26","9",,,"  248",,,"27.5",,,,,,,,,"    1",,,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-04",,,,,,," 1542","0.00",,"0.0","1.0","33","7",,,"  270",,,"18.3",,"    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-05",,,,,,," 1342","0.00",,"0.0","0.0","40","23",,,"  270",,,"26.4",,"    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-06",,,,,,," 1036","0.00",,"0.0","0.0","46","32",,,"  225",,,"20.8",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-07",,,,,,," 1230","0.00",,"0.0","0.0","41","30",,,"  293",,,"36.7",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-08",,,,,,," 0242","0.00",,"0.0","0.0","30","17",,,"  338",,,"34.4",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-09",,,,,,," 1048","0.00",,"0.0","0.0","33","13",,,"  225",,,"23.0",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-10",,,,,,," 1218","0.00",,"0.0","0.0","43","23",,,"  225",,,"17.2",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-11",,,,,,," 0930","0.00",,"0.0","0.0","45","27",,,"  270",,,"13.9",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-12",,,,,,," 1406","0.00",,"0.0","0.0","47","29",,,"  225",,,"17.2",,"    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-13",,,,,,," 0318","0.00",,"0.0","0.0","51","33",,,"  180",,,"19.5",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-14",,,,,,," 1942","0.01",,"0.0","0.0","41","34",,,"   68",,,"25.3",,"    1",,,,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-15",,,,,,," 1342","0.01",,"0.0","0.0","36","34",,,"   45",,,"26.4",,,,,,,,,"    1",,,,"    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-16",,,,,,," 2142","0.00",,"0.0","0.0","35","29",,,"  225",,,"27.5",,"    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-17",,,,,,," 0648","0.00",,"0.0","0.0","48","30",,,"  248",,,"27.5",,"    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-18",,,,,,," 2212","0.00",,"0.0","0.0","36","27",,,"   68",,,"15.0",,,,,,,,,"    1",,,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-19",,,,,,," 1112","0.13",,"3.8","0.0","32","14",,,"  315",,,"25.3",,,,,,,,,"    1",,,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-20",,,,,,," 2306","0.00",,"0.0","2.0","19","8",,,"  315",,"0.1","27.5",,,,,,,,,,,,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-21",,,,,,," 0330","0.02",,"0.2","2.0","13","1",,,"  315",,"0.1","31.1",,,,,,,,,,"    1",,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-22",,,,,,," 0506","0.00",,"0.0","2.0","10","0",,,"  338",,"0.1","21.9",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-23",,,,,,," 2254","0.01",,"0.6","1.0","21","2",,,"  315",,,"33.3",,,,,,,,,"    1",,,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-24",,,,,,," 1200","0.00",,"0.0","1.0","14","0",,,"  338",,,"35.6",,,,,,,,,,"    1",,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-25",,,,,,," 0018","0.00",,"0.0","1.0","17","-2",,,"  338",,,"19.5",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-26",,,,,,," 1818","0.03",,"1.1","1.0","16","9",,,"  293",,,"19.5",,,,,,,,,"    1",,,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-27",,,,,,," 1624","0.00",,"0.0","1.0","9","0",,,"  270",,,"26.4",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-28",,,,,,," 1054","0.00",,"0.0","1.0","22","2",,,"  248",,,"28.9",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-29",,,,,,," 0842","0.00",,"0.0","1.0","17","4",,,"  315",,,"27.5",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-30",,,,,,," 1630","0.00",,"0.0","0.0","23","8",,,"  225",,,"18.3",,,,,,,,,"    1",,,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-01-31",,,,,,," 1630","0.00",,"0.0","0.0","30","17",,,"   68",,,"13.9",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-02-01",,,,,,," 1436","0.00",,"0.0","0.0","26","16",,,"   68",,,"28.9",,,,,,,,,"    1",,,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-02-02",,,,,,," 1830","0.00",,"0.0","0.0","16","10",,,"   68",,,"35.6",,,,,,,,,,"    1",,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-02-03",,,,,,," 0054","0.43",,"6.3","5.0","25","12",,,"   68",,"0.4","33.3",,,,,,,,,,"    1",,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-02-04",,,,,,," 1212","0.01",,"0.1","5.0","28","23",,,"   45",,"0.5","19.5",,,,,,,,,"    1",,,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-02-05",,,,,,," 1400","0.00",,"0.0","5.0","33","21",,,"  158",,"0.4","18.3",,,,,,,,,"    1",,,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-02-06",,,,,,," 1442","0.00",,"0.0","5.0","33","21",,,"   90",,"0.4","12.8",,"    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-02-07",,,,,,," 1530","0.00",,"0.0","4.0","35","24",,,"   45",,"0.4","19.5",,"    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-02-08",,,,,,," 1518","0.00",,"0.0","3.0","43","27",,,"  293",,"0.4","15.0",,"    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-02-09",,,,,,," 1400","0.00",,"0.0","1.0","41","28",,,"  270",,,"24.2",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-02-10",,,,,,," 1424","0.00",,"0.0","0.0","39","28",,,"   45",,,"16.1",,"    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-02-11",,,,,,," 1354","0.06",,"0.6","0.0","38","30",,,"  203",,,"27.5",,"    1",,,,,,,"    1",,,,,"    1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-02-12",,,,,,," 2324","0.00",,"0.0","0.0","43","31",,,"  113",,,"23.0",,"    1",,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-02-13",,,,,,," 1824","0.00",,"0.0","0.0","47","34",,,"  293",,,"28.9",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-02-14",,,,,,," 1824","0.00",,"0.0","0.0","50","29",,,"  270",,,"27.5",,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-02-15",,,,,,," 1336","0.00",,"0.0","0.0","54","30",,,"  315",,,"36.7",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-02-16",,,,,,," 2030","0.00",,"0.0","0.0","47","30",,,"  158",,,"25.3",,,,,,,,,"    1",,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-02-17",,,,,,," 0030","0.00",,"0.0","0.0","52","40",,,"  180",,,"25.3",,"    1",,,,,,,"    1",,,"    1","    1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1961-02-18",,,,,,," 2100","0.24",,"0.0","0.0","62","31",,,"  270",,,"46.1",,"    1",,,,,,,"    1",,,"    1","    1","    1"
